39	1.8717948717948718	0.9230769230769231	0.8205128205128205	0.7948717948717948
56	0.9107142857142857	0.9642857142857143	0.875	0.7321428571428571
37	1.6756756756756757	0.9459459459459459	0.972972972972973	0.918918918918919
29	1.4137931034482758	0.9655172413793104	0.9655172413793104	0.7931034482758621
37	1.0	0.972972972972973	0.972972972972973	0.7837837837837838
37	1.7027027027027026	0.972972972972973	0.9459459459459459	0.918918918918919
65	1.1538461538461537	0.8923076923076924	0.9384615384615385	0.7846153846153846
27	1.4444444444444444	0.9629629629629629	0.8888888888888888	0.9259259259259259
71	3.1549295774647885	0.9295774647887324	0.971830985915493	0.9859154929577465
97	2.3608247422680413	0.9175257731958762	0.979381443298969	0.8969072164948454
87	1.6666666666666667	0.9425287356321839	1.0	0.9195402298850575
67	1.373134328358209	0.9701492537313433	0.9701492537313433	0.835820895522388
30	1.6	1.0	1.0	0.8333333333333334
66	2.772727272727273	0.9090909090909091	0.9696969696969697	0.8636363636363636
43	1.186046511627907	0.9767441860465116	0.9302325581395349	0.8372093023255814
58	2.2586206896551726	0.8620689655172413	1.0	0.9655172413793104
96	2.28125	0.90625	0.8541666666666666	0.65625
127	2.6850393700787403	0.9212598425196851	0.952755905511811	0.8740157480314961
163	3.2208588957055215	0.9141104294478528	0.7361963190184049	0.852760736196319
64	1.5	0.9375	0.96875	0.921875
93	3.172043010752688	0.8924731182795699	0.978494623655914	0.8602150537634409
73	1.4931506849315068	0.9041095890410958	0.9726027397260274	0.8493150684931506
58	2.310344827586207	0.9310344827586207	1.0	0.8620689655172413
65	1.8923076923076922	0.9692307692307692	0.9846153846153847	0.7846153846153846
