81	1.4197530864197532	1.0	0.9876543209876543	1.3209876543209877
985	1.698477157360406	0.965482233502538	0.8233502538071066	1.1878172588832487
226	3.079646017699115	0.9867256637168141	0.9690265486725663	1.2787610619469028
472	1.7605932203389831	0.9957627118644068	0.9639830508474576	1.2139830508474576
841	4.322235434007134	0.9809750297265161	0.9821640903686087	2.001189060642093
290	0.9620689655172414	0.993103448275862	0.8206896551724138	0.7620689655172413
283	1.1625441696113075	0.9893992932862191	0.8869257950530035	0.8091872791519434
204	2.073529411764706	0.9950980392156863	0.9411764705882353	1.4068627450980393
791	2.365360303413401	0.9835651074589128	0.9696586599241467	1.4222503160556257
218	4.4036697247706424	1.0	0.9678899082568807	1.444954128440367
140	11.592857142857143	1.0	0.9857142857142858	3.0214285714285714
304	3.5592105263157894	0.9802631578947368	0.993421052631579	1.9276315789473684
1078	0.935064935064935	0.9795918367346939	0.935064935064935	0.6150278293135436
427	1.8220140515222483	0.9648711943793911	0.9953161592505855	1.088992974238876
177	2.9604519774011298	1.0	0.96045197740113	1.7118644067796611
97	5.072164948453608	1.0	0.979381443298969	1.8453608247422681
415	4.428915662650603	0.9759036144578314	0.9783132530120482	2.4843373493975904
292	2.541095890410959	0.9897260273972602	0.9828767123287672	0.7636986301369864
564	2.4414893617021276	1.0	0.9148936170212766	1.4450354609929077
238	2.323529411764706	1.0	0.9873949579831933	1.2983193277310925
812	1.1761083743842364	0.9839901477832512	0.8731527093596059	0.9224137931034483
914	2.725382932166302	0.9781181619256017	0.9551422319474836	1.4168490153172866
34	1.5	1.0	0.9705882352941176	1.088235294117647
466	3.8819742489270386	0.9914163090128756	0.9613733905579399	1.9034334763948497
56	2.857142857142857	1.0	0.9821428571428571	1.3214285714285714
302	1.0529801324503312	1.0	0.9933774834437086	0.7649006622516556
87	2.0114942528735633	1.0	0.9885057471264368	1.3908045977011494
196	11.714285714285714	0.9846938775510204	0.9489795918367347	3.270408163265306
86	3.058139534883721	0.9767441860465116	0.9767441860465116	1.9186046511627908
15	1.6666666666666667	1.0	1.0	1.0666666666666667
